race_id,driver_id,position,time_ms,lap
847,3,11,95635,70
847,4,10,110345,36
847,5,21,121579,28
847,10,16,85740,69
847,13,6,79919,70
847,15,17,85677,69
847,16,18,113818,49
847,17,3,79830,70
847,18,1,78238,70
847,20,2,81858,70
847,22,9,84772,70
847,24,13,86021,69
847,30,4,79138,70
847,37,12,80369,70
847,39,14,84919,69
847,67,10,81659,70
847,153,8,80423,70
847,155,7,80213,70
847,808,5,79436,70
847,813,14,137050,61
847,814,11,79395,67
847,816,15,85860,69
848,1,4,103467,57
848,2,10,104467,56
848,3,7,104301,57
848,4,2,104328,57
848,5,19,109606,55
848,10,21,108109,55
848,13,5,104479,57
848,15,20,109785,55
848,16,9,103952,56
848,17,3,109038,57
848,18,6,102340,57
848,20,1,106179,57
848,22,12,104907,56
848,24,23,108296,54
848,30,17,108419,56
848,39,24,109548,54
848,67,13,104568,56
848,153,8,104245,56
848,155,16,105901,56
848,808,15,105356,56
848,813,18,105603,56
848,814,14,105043,56
848,815,11,106046,56
848,816,22,107799,55
849,1,4,99202,52
849,2,8,100446,52
849,3,6,99499,52
849,4,1,101951,52
849,5,24,130404,2
849,10,16,102202,50
849,13,5,98734,52
849,15,20,115981,10
849,16,11,98982,52
849,17,3,98436,52
849,18,2,93666,39
849,20,2,98521,52
849,22,13,99474,51
849,24,18,107559,50
849,30,9,99704,52
849,67,12,97345,25
849,153,10,100568,52
849,155,18,100703,23
849,808,12,99211,52
849,813,14,98572,51
849,814,15,98877,51
849,815,7,100933,52
849,816,17,102435,50
849,817,19,106610,49
850,1,1,94872,60
850,2,16,99577,9
850,3,7,99290,59
850,4,2,94626,60
850,5,16,101346,58
850,10,17,99982,57
850,13,5,116594,60
850,16,6,97616,60
850,17,3,94468,60
850,18,8,103598,35
850,20,4,111983,60
850,22,14,119594,16
850,24,18,108559,37
850,30,8,97688,59
850,67,15,97900,59
850,153,12,97415,59
850,155,9,97426,59
850,808,10,97295,59
850,812,20,100435,56
850,813,14,98357,59
850,814,13,97502,59
850,815,11,97898,59
850,816,18,99787,57
850,817,19,100489,57
851,1,4,84662,70
851,2,19,92930,23
851,3,9,86666,69
851,4,3,89342,70
851,5,17,90315,55
851,10,17,92555,66
851,13,6,93535,70
851,15,21,95534,17
851,16,14,86478,68
851,17,5,85074,70
851,18,1,87671,70
851,20,2,83875,70
851,22,13,89245,68
851,24,20,90971,65
851,30,8,92076,26
851,67,8,88758,69
851,153,10,86375,69
851,155,11,86685,69
851,808,12,86176,69
851,813,16,86818,68
851,814,7,90057,69
851,815,15,85947,68
851,816,19,91672,65
851,817,18,95795,66
852,1,5,115778,12
852,3,6,112723,44
852,4,4,112588,44
852,5,15,115836,43
852,10,18,119749,43
852,13,8,113116,44
852,15,14,117843,43
852,16,7,112837,44
852,17,2,110213,44
852,18,3,111259,44
852,20,1,110728,44
852,22,16,115152,43
852,24,19,119120,43
852,30,5,112545,44
852,67,13,122972,6
852,155,12,114144,44
852,808,9,123871,44
852,811,13,114483,44
852,813,10,113889,44
852,814,11,115750,44
852,815,20,196805,27
852,816,17,121150,43
852,817,15,144101,13
853,1,4,86853,53
853,4,3,87403,53
853,5,13,93384,51
853,10,15,90783,51
853,13,6,86924,53
853,15,14,91599,51
853,16,14,91485,9
853,17,6,90994,4
853,18,2,87298,53
853,20,1,90410,53
853,22,12,88576,52
853,30,5,88431,53
853,67,10,88677,52
853,153,7,89278,52
853,155,14,90000,21
853,811,9,86921,52
853,813,11,89563,52
853,814,8,88054,52
853,815,7,94022,32
853,816,19,170977,1
853,817,16,92121,39
854,1,5,115484,61
854,3,7,120658,60
854,4,4,114959,61
854,5,16,116226,59
854,10,22,121108,9
854,13,9,119915,60
854,15,21,121216,47
854,16,8,120364,60
854,17,3,114693,61
854,18,2,113113,61
854,20,1,117895,61
854,22,13,121538,60
854,24,20,119848,57
854,30,9,114496,28
854,67,12,115658,60
854,153,15,120568,56
854,155,14,120793,59
854,808,17,117650,59
854,811,15,115419,59
854,813,11,115868,60
854,814,6,123454,61
854,815,10,122372,60
854,816,18,122653,59
854,817,19,125561,57
855,1,5,98889,53
855,3,10,98085,53
855,4,2,98137,53
855,5,18,100257,53
855,10,20,103103,51
855,13,7,98126,53
855,15,19,102936,53
855,16,11,100087,53
855,17,4,98190,53
855,18,1,98767,53
855,20,3,96954,53
855,22,17,99080,53
855,24,23,111810,50
855,30,6,97916,53
855,67,9,105692,11
855,153,15,102434,53
855,155,13,100792,53
855,808,9,97606,53
855,811,16,101501,53
855,813,14,99951,53
855,814,12,100797,53
855,815,8,99338,53
855,816,21,102881,51
855,817,22,101473,51
856,1,2,100513,55
856,3,8,106169,55
856,4,5,100836,55
856,5,14,102847,54
856,10,18,104622,54
856,13,6,101930,55
856,15,17,106380,54
856,16,11,103078,55
856,17,3,100294,55
856,18,4,100709,55
856,20,1,99605,55
856,22,12,103478,55
856,24,21,106852,52
856,30,12,121616,15
856,67,9,102488,55
856,153,7,100940,55
856,155,15,102763,54
856,808,19,161649,16
856,811,13,107842,54
856,813,21,110354,30
856,814,10,102908,55
856,815,16,120918,54
856,816,20,106063,54
856,817,19,105076,54
857,1,7,89926,60
857,3,6,88713,60
857,4,3,88298,60
857,5,14,90294,58
857,10,21,129008,2
857,13,11,114957,32
857,15,19,124901,55
857,16,9,89289,59
857,17,4,88486,60
857,18,2,87967,60
857,20,1,87249,60
857,22,15,90712,58
857,30,5,89617,60
857,39,17,93495,57
857,67,10,91024,24
857,153,8,91973,59
857,808,11,90370,59
857,811,12,89871,59
857,813,13,93573,12
857,814,13,88679,59
857,815,10,90132,59
857,816,16,94402,57
857,817,18,122112,57
858,1,1,104953,55
858,3,6,103993,55
858,4,2,104929,55
858,5,17,107445,54
858,10,19,111758,53
858,13,5,104633,55
858,15,18,108496,53
858,16,8,104791,55
858,17,4,125158,55
858,18,3,104795,55
858,20,24,174331,1
858,22,12,105149,54
858,24,20,110339,53
858,30,7,105068,55
858,67,16,146033,19
858,153,15,104434,54
858,155,10,108212,54
858,808,13,104089,54
858,811,16,108326,54
858,813,14,105475,54
858,814,9,106635,55
858,815,11,105157,54
858,816,23,124449,18
858,817,20,113317,48
859,1,6,77624,46
859,3,7,77634,70
859,4,4,77060,71
859,5,16,78023,69
859,10,21,85623,21
859,13,5,78258,71
859,15,18,79444,69
859,16,6,78155,70
859,17,1,75324,71
859,18,3,78859,71
859,20,2,76341,71
859,22,14,76684,70
859,24,20,82146,61
859,30,15,77361,70
859,67,12,78735,70
859,153,11,79165,70
859,155,9,77890,70
859,808,10,77705,70
859,811,17,81605,69
859,813,16,79706,26
859,814,8,79056,70
859,815,13,78188,70
859,816,19,81436,68
859,817,20,84834,68
860,1,3,89867,58
860,3,12,117816,58
860,4,5,93838,58
860,5,16,138332,38
860,8,7,96023,58
860,10,14,109259,57
860,13,13,91940,46
860,17,4,89622,58
860,18,1,90846,58
860,20,2,89682,58
860,30,3,95021,10
860,154,6,103730,1
860,155,6,95335,58
860,808,14,93939,34
860,811,15,91119,52
860,813,6,91075,57
860,814,10,94553,58
860,815,8,100163,58
860,817,9,96576,58
860,818,11,97049,58
860,819,15,103299,53
861,1,3,102603,56
861,3,13,102465,56
861,4,1,102118,56
861,5,18,105622,55
861,8,5,101054,56
861,10,17,105312,55
861,13,15,102051,56
861,17,4,101640,56
861,18,14,104216,56
861,20,11,103108,56
861,30,10,101903,56
861,37,22,106244,54
861,39,21,108336,54
861,154,17,132909,3
861,155,16,126986,46
861,807,9,102219,56
861,808,16,103688,55
861,811,6,101607,56
861,813,11,113177,54
861,814,7,103715,56
861,815,2,101784,56
861,817,12,103522,56
861,818,8,102190,56
861,819,20,108523,54
862,1,3,100819,56
862,3,1,102212,56
862,4,9,101609,56
862,5,23,101190,53
862,8,14,103654,56
862,10,19,118173,55
862,13,13,102382,56
862,17,4,101107,56
862,18,2,100422,56
862,20,5,103083,56
862,30,3,108697,12
862,37,21,103844,55
862,39,22,105128,54
862,154,6,101547,56
862,155,10,102017,56
862,807,15,103645,56
862,808,18,103577,55
862,811,7,101977,56
862,813,8,101555,56
862,814,12,102274,56
862,815,11,103422,56
862,817,17,102180,56
862,818,16,102259,56
862,819,20,103555,55
863,1,8,98879,57
863,3,5,100360,57
863,4,7,99520,57
863,5,17,99769,56
863,8,2,98288,57
863,10,19,103022,55
863,13,9,100012,57
863,17,4,100611,57
863,18,14,111946,55
863,20,1,98342,57
863,30,10,99985,57
863,37,20,104352,55
863,39,21,101548,55
863,154,3,97796,57
863,155,13,98216,57
863,807,12,100007,57
863,808,16,100368,56
863,811,14,102002,54
863,813,20,147705,25
863,814,6,100144,57
863,815,11,100266,57
863,817,15,102002,56
863,818,14,102274,57
863,819,18,101625,24
864,1,8,92438,66
864,3,7,92740,66
864,4,2,89598,66
864,5,16,91352,65
864,8,3,87943,66
864,10,18,91070,64
864,13,15,91233,65
864,17,11,91322,65
864,18,9,92052,66
864,20,6,88468,66
864,30,9,92294,12
864,37,19,91887,63
864,39,21,96910,22
864,154,4,87852,66
864,155,5,90126,66
864,807,10,91606,65
864,808,17,91618,65
864,811,8,92879,12
864,813,1,89735,66
864,814,14,91291,65
864,815,16,94460,37
864,817,13,90172,65
864,818,12,92114,65
864,819,20,115726,35
865,1,5,81372,78
865,3,2,80856,78
865,4,3,80386,78
865,5,13,80358,77
865,8,9,81925,78
865,10,14,82618,77
865,13,6,81900,78
865,17,1,80839,78
865,18,13,86341,70
865,20,4,79790,78
865,30,9,86758,63
865,39,15,89251,76
865,155,20,86884,5
865,807,8,82070,78
865,808,20,83349,15
865,811,10,81695,78
865,814,7,82894,78
865,815,11,81864,77
865,817,14,80713,65
865,818,12,89468,77
865,819,16,80531,64
866,1,1,79240,70
866,3,6,77587,70
866,4,5,80796,70
866,5,18,78497,69
866,8,8,76764,70
866,10,21,83101,56
866,13,10,76469,70
866,17,7,77338,70
866,18,16,78706,69
866,20,4,75752,70
866,30,14,96115,43
866,37,18,81621,24
866,39,24,83703,22
866,154,2,77510,70
866,155,9,78789,70
866,807,12,78763,70
866,808,19,80498,69
866,811,17,78072,69
866,813,13,78621,70
866,814,11,78468,70
866,815,3,77002,70
866,817,14,76609,70
866,818,15,81407,69
866,819,20,83513,67
867,1,4,109334,55
867,3,6,105312,57
867,4,1,108930,57
867,5,14,114123,57
867,8,2,107865,57
867,13,16,107738,56
867,17,4,105286,57
867,18,8,107932,57
867,20,1,148102,33
867,30,3,104474,57
867,37,17,114065,56
867,39,18,114865,56
867,154,2,104437,40
867,155,13,141886,33
867,807,5,110570,57
867,808,13,106066,57
867,811,11,105721,57
867,813,10,120743,57
867,814,7,109177,57
867,815,9,111829,57
867,817,12,105206,57
867,818,18,106573,26
867,819,15,109153,57
868,1,8,100082,6
868,3,15,112208,1
868,4,1,103773,1
868,5,21,114970,1
868,8,7,107501,1
868,10,18,113739,1
868,13,4,105524,1
868,17,2,104377,1
868,18,13,111468,1
868,20,5,106371,1
868,30,3,104970,1
868,37,19,114364,1
868,39,21,99272,37
868,154,7,95962,26
868,155,14,111857,1
868,807,11,110583,1
868,811,9,109373,1
868,813,6,106954,1
868,814,23,156909,1
868,815,10,110228,1
868,817,14,98807,23
868,818,15,99264,19
868,819,19,98439,48
869,1,16,92608,56
869,3,10,79438,67
869,4,1,86842,1
869,5,19,81616,65
869,8,4,80566,67
869,10,22,84065,64
869,13,12,79225,67
869,17,8,80329,67
869,18,3,81737,67
869,20,2,79469,67
869,30,7,79658,67
869,37,21,84209,64
869,39,23,82575,64
869,154,18,80920,66
869,155,5,80847,67
869,807,9,80107,67
869,808,16,80165,66
869,811,17,80008,66
869,813,15,80418,66
869,814,11,79717,67
869,815,6,79809,67
869,817,13,82522,67
869,818,14,80490,67
869,819,20,84668,65
870,1,1,86391,69
870,3,10,86966,69
870,4,5,86394,69
870,5,17,87394,68
870,8,2,86368,69
870,10,21,94324,66
870,13,9,89019,69
870,17,8,86968,69
870,18,6,86554,69
870,20,4,84242,69
870,30,18,91930,58
870,37,22,93765,66
870,39,23,95968,60
870,154,3,86553,69
870,155,15,93917,67
870,807,11,88210,69
870,808,19,88137,67
870,811,7,87018,69
870,813,13,86822,69
870,814,12,88439,69
870,815,14,86262,69
870,817,15,86949,68
870,818,16,88159,68
870,819,20,91042,67
871,3,11,113493,44
871,5,17,117263,43
871,8,3,114792,44
871,10,15,118705,43
871,13,5,114738,44
871,17,6,114653,44
871,18,1,116163,44
871,20,2,115287,44
871,30,7,115949,44
871,37,18,118528,43
871,39,18,132038,29
871,155,13,134960,44
871,807,4,114130,44
871,808,14,116815,43
871,811,12,113075,44
871,813,17,176181,4
871,814,10,114598,44
871,817,9,114956,44
871,818,8,114248,44
871,819,16,120909,43
872,1,1,89039,53
872,3,7,87239,53
872,4,3,90390,53
872,5,14,90013,52
872,8,5,89547,53
872,10,17,90044,52
872,13,4,91426,53
872,17,14,121497,51
872,18,2,89096,32
872,20,6,88880,47
872,30,6,88569,53
872,37,18,90502,52
872,39,19,92559,52
872,155,9,89487,53
872,807,14,101795,50
872,808,15,89832,52
872,811,10,89902,53
872,813,11,89060,53
872,814,8,90217,53
872,815,2,87562,53
872,816,13,88873,53
872,817,12,94080,53
872,818,16,92516,8
872,819,16,92438,52
873,1,1,116958,22
873,3,5,115951,59
873,4,3,114765,59
873,5,15,116970,59
873,8,6,115861,59
873,10,12,117878,59
873,13,8,117403,59
873,17,10,116759,59
873,18,2,114675,59
873,20,1,114092,59
873,30,11,161766,38
873,37,17,124113,58
873,39,22,122868,30
873,154,7,115294,59
873,155,13,114826,59
873,807,14,114432,59
873,808,19,117945,57
873,811,12,120842,57
873,813,15,173259,36
873,814,4,114407,59
873,815,11,116729,59
873,817,9,115939,59
873,818,10,162188,38
873,819,16,141968,59
874,1,5,99455,53
874,5,15,98043,52
874,8,6,98377,53
874,10,16,99588,52
874,13,2,97976,53
874,17,9,97588,53
874,18,4,96938,53
874,20,1,98261,53
874,30,11,98523,53
874,37,18,99938,52
874,39,20,103943,32
874,154,15,106714,51
874,155,3,97447,53
874,807,7,98117,53
874,808,17,99806,52
874,811,14,100299,53
874,813,8,98299,53
874,814,12,99360,53
874,815,7,99277,18
874,817,10,98027,53
874,818,13,100514,53
874,819,20,106327,37
875,1,10,105848,55
875,3,14,118108,1
875,4,3,102965,55
875,5,17,111221,54
875,8,5,103225,55
875,10,18,111630,54
875,13,4,105072,55
875,17,2,103863,55
875,20,1,102499,55
875,30,13,103830,55
875,37,20,117294,16
875,39,20,113057,53
875,154,7,105007,55
875,155,22,123482,16
875,807,6,105054,55
875,808,16,105481,54
875,811,15,103487,55
875,813,14,102679,55
875,814,12,105789,55
875,815,11,104456,55
875,817,9,105399,55
875,818,8,104444,55
875,819,19,106909,53
876,1,4,89112,60
876,3,11,90333,60
876,4,2,88630,60
876,5,18,91460,59
876,8,7,89642,60
876,10,20,91775,58
876,13,6,89778,60
876,17,3,89565,60
876,18,5,88203,60
876,20,1,88723,60
876,30,18,96703,55
876,37,22,94021,42
876,39,21,93334,58
876,154,9,89624,60
876,155,14,89873,60
876,807,8,89230,60
876,808,17,91170,59
876,811,10,88431,60
876,813,16,90314,59
876,814,12,89244,60
876,815,23,118977,20
876,817,13,90227,60
876,818,15,90091,59
876,819,19,92023,59
877,1,1,107266,19
877,3,20,110227,7
877,4,2,104654,55
877,5,13,107121,55
877,8,1,105052,55
877,10,14,108589,55
877,13,7,106218,55
877,17,8,107745,37
877,18,4,105033,55
877,20,3,104112,55
877,30,11,106245,55
877,37,17,108996,55
877,39,19,112675,7
877,154,5,108272,37
877,155,6,105423,55
877,808,16,109731,55
877,811,8,106116,55
877,813,5,104833,55
877,814,9,106000,55
877,815,15,108318,55
877,817,10,106430,55
877,818,12,106895,55
877,819,17,116352,41
878,1,1,100494,56
878,3,13,102032,56
878,4,3,99672,56
878,5,18,106120,55
878,8,6,99474,56
878,10,19,105619,55
878,13,4,99402,56
878,17,3,106008,16
878,18,5,102419,56
878,20,2,99347,56
878,30,16,101067,55
878,37,21,104684,54
878,39,22,105888,54
878,154,7,101416,56
878,155,14,100315,55
878,807,8,101462,56
878,808,17,102824,55
878,811,10,101337,56
878,813,9,101393,56
878,814,15,100594,55
878,815,11,102720,56
878,817,12,101967,56
878,818,16,107438,14
878,819,20,102481,54
879,1,1,85737,54
879,3,15,107184,70
879,4,2,131080,71
879,5,14,106261,70
879,8,10,149918,70
879,10,16,108371,70
879,13,3,130711,71
879,17,4,128725,71
879,18,1,150470,71
879,20,6,120530,71
879,30,7,110452,71
879,37,17,131506,69
879,39,18,106537,69
879,154,11,83140,5
879,155,9,109427,71
879,807,5,128613,71
879,808,11,126690,70
879,813,9,90970,1
879,814,9,88026,68
879,817,13,114110,70
879,818,8,108911,71
879,819,12,124971,70
880,1,5,92054,58
880,3,3,93030,26
880,4,2,92636,58
880,8,1,91761,58
880,13,4,92894,58
880,16,7,91623,58
880,17,6,90600,58
880,18,9,93014,58
880,20,3,92185,58
880,154,10,92556,58
880,813,15,95191,24
880,814,8,93274,58
880,815,11,92667,58
880,817,11,92639,39
880,818,12,92411,58
880,819,16,92734,56
880,820,17,95000,56
880,821,13,92486,57
880,822,14,92010,57
880,823,18,96861,56
880,824,15,102021,57
881,1,3,103541,56
881,3,4,103556,56
881,4,2,125239,1
881,8,7,105591,56
881,13,5,101004,56
881,16,20,108904,27
881,17,2,103359,56
881,18,12,112394,53
881,20,1,105520,56
881,154,6,104585,56
881,807,8,102184,56
881,813,15,104403,45
881,814,21,107989,22
881,815,9,99199,56
881,817,14,117897,51
881,818,10,101348,56
881,819,14,103138,55
881,820,16,107527,54
881,821,12,101084,55
881,822,11,101530,56
881,823,15,105748,55
881,824,13,102926,55
882,1,3,101940,56
882,3,18,137875,21
882,4,1,102312,56
882,8,2,101471,56
882,13,6,101514,56
882,16,14,112172,5
882,17,10,110576,15
882,18,5,98058,56
882,20,4,100051,56
882,154,9,100861,56
882,807,10,101178,56
882,813,14,101361,56
882,814,8,100888,56
882,815,11,101419,56
882,817,7,100592,56
882,818,12,100138,56
882,819,16,104663,55
882,820,17,102316,55
882,821,11,104959,4
882,822,13,100534,56
882,823,18,104614,55
882,824,15,105137,55
883,1,5,99357,57
883,3,9,98973,57
883,4,8,99676,57
883,8,2,98164,57
883,13,15,103211,57
883,16,13,98044,57
883,17,7,101708,57
883,18,10,98561,57
883,20,1,100035,57
883,154,3,98893,57
883,807,12,99648,57
883,813,11,98962,57
883,814,4,98336,57
883,815,6,99419,57
883,817,16,100237,56
883,818,22,107548,16
883,819,17,101592,56
883,820,20,101654,56
883,821,18,99363,56
883,822,14,98192,57
883,823,21,102242,55
883,824,19,99942,56
884,1,12,89458,65
884,3,6,88126,66
884,4,1,92611,66
884,8,2,90141,66
884,13,3,91305,66
884,16,13,89009,65
884,17,5,89073,66
884,18,8,90808,66
884,20,4,90455,66
884,154,22,131286,8
884,807,15,88003,65
884,813,14,88871,65
884,814,7,87932,66
884,815,9,91557,66
884,817,10,91321,65
884,818,18,93205,52
884,819,17,93103,65
884,820,19,93602,64
884,821,11,91176,65
884,822,16,92008,65
884,823,21,213187,21
884,824,18,92915,64
885,1,4,83702,78
885,3,1,78432,78
885,4,7,79405,78
885,8,10,77392,78
885,13,19,80064,28
885,16,5,79670,78
885,17,3,78961,78
885,18,6,79327,78
885,20,2,79463,78
885,154,17,99654,63
885,807,11,83484,78
885,813,18,83186,44
885,814,9,79418,78
885,815,5,81413,72
885,817,13,82745,61
885,818,8,79458,78
885,819,16,82788,7
885,820,14,79016,78
885,821,13,83114,78
885,822,12,83011,78
885,823,15,86458,78
885,824,19,82212,58
886,1,3,76797,70
886,3,5,76534,70
886,4,2,77017,70
886,8,9,79089,69
886,13,8,76939,69
886,16,10,77717,69
886,17,4,77418,70
886,18,12,77587,69
886,20,1,77914,70
886,154,13,77610,69
886,807,14,80141,45
886,813,16,78105,68
886,814,7,80693,69
886,815,11,77369,69
886,817,15,78257,68
886,818,6,79917,69
886,819,18,80913,67
886,820,19,79566,67
886,821,16,95749,63
886,822,14,81362,69
886,823,22,82586,43
886,824,17,78873,68
887,1,4,94373,52
887,3,1,93789,52
887,4,3,94768,52
887,8,5,96691,52
887,13,6,95759,52
887,16,7,96585,52
887,17,2,93401,52
887,18,13,98060,52
887,20,5,119965,41
887,154,12,99749,51
887,807,10,96328,52
887,813,11,95907,52
887,814,9,95330,52
887,815,18,111111,46
887,817,8,96416,52
887,818,17,98551,35
887,819,15,97091,52
887,820,17,100238,52
887,821,14,97075,52
887,822,12,96312,52
887,823,18,99693,52
887,824,16,98357,52
888,1,5,95667,60
888,3,9,96849,60
888,4,4,96068,60
888,8,2,94157,60
888,13,6,98890,3
888,16,13,95816,60
888,17,7,96498,60
888,18,6,97094,60
888,20,1,94226,60
888,154,3,94926,60
888,807,10,94952,60
888,813,15,95034,60
888,814,11,97817,60
888,815,8,97964,60
888,817,12,96183,60
888,818,16,110545,22
888,819,17,98209,59
888,820,19,99931,59
888,821,14,95830,60
888,822,16,95666,59
888,823,18,102541,59
888,824,18,100155,21
890,1,1,87709,70
890,3,9,85817,64
890,4,5,85805,70
890,8,2,86092,70
890,13,8,87786,70
890,16,10,94479,19
890,17,4,84796,70
890,18,7,88903,70
890,20,3,86717,70
890,154,6,85763,70
890,807,11,89247,69
890,813,10,85597,69
890,814,14,92530,66
890,815,9,88969,69
890,817,13,88685,69
890,818,12,89009,69
890,819,15,89526,68
890,820,17,88555,67
890,821,16,98151,28
890,822,16,87483,42
890,823,14,93210,68
890,824,16,92987,67
891,1,3,112375,44
891,3,4,111960,44
891,4,2,112298,44
891,8,9,124230,25
891,13,7,113099,44
891,16,9,112891,44
891,17,5,113810,44
891,18,6,112332,44
891,20,1,112603,44
891,154,8,112942,44
891,807,13,113575,44
891,813,17,115668,43
891,814,14,127298,26
891,815,11,114114,44
891,817,10,112728,44
891,818,12,114347,44
891,819,21,126135,8
891,820,19,117978,42
891,821,14,112717,44
891,822,15,114364,44
891,823,16,113995,43
891,824,18,119382,43
892,1,9,87940,53
892,3,6,86746,53
892,4,2,87040,53
892,8,11,88065,53
892,13,4,87291,53
892,16,15,96349,52
892,17,3,86690,53
892,18,10,88267,53
892,20,1,89036,53
892,154,8,87882,53
892,807,5,86779,53
892,813,14,87085,53
892,815,12,87868,53
892,817,7,87572,53
892,818,9,89710,14
892,819,17,88620,52
892,820,20,98477,52
892,821,13,87092,53
892,822,15,87166,53
892,823,18,88663,52
892,824,19,90325,52
893,1,5,111097,61
893,3,4,110890,61
893,4,2,114973,61
893,8,3,114157,61
893,13,6,113985,61
893,16,10,118685,61
893,17,6,120647,60
893,18,7,119038,61
893,20,1,115868,61
893,154,21,123713,37
893,807,9,118896,61
893,813,11,114787,61
893,814,10,111644,54
893,815,8,118903,61
893,817,16,113052,23
893,818,14,127316,61
893,819,19,113795,60
893,820,17,116137,60
893,821,12,118564,61
893,822,13,116484,61
893,823,16,116166,60
893,824,18,118960,60
894,1,5,103596,55
894,3,7,102803,55
894,4,6,103665,55
894,8,2,102445,55
894,13,9,103157,55
894,16,20,121635,50
894,17,11,151038,36
894,18,8,104457,55
894,20,1,103578,55
894,154,3,102403,55
894,807,4,102841,55
894,813,13,105194,55
894,814,18,127445,24
894,815,10,103182,55
894,817,9,102947,52
894,818,17,123305,53
894,819,14,104948,55
894,820,17,105518,55
894,821,11,102744,55
894,822,12,104414,55
894,823,15,104375,55
894,824,16,105414,55
895,1,20,112137,7
895,3,8,96723,53
895,4,4,97136,53
895,8,5,96347,53
895,13,10,100141,53
895,16,14,101449,52
895,17,2,95479,53
895,18,9,95549,53
895,20,1,97410,53
895,154,3,96747,53
895,807,6,98144,53
895,813,16,101355,52
895,814,11,101012,53
895,815,15,101250,52
895,817,13,95020,52
895,818,12,95895,52
895,819,18,97847,52
895,820,19,102658,52
895,821,7,96816,53
895,822,17,104076,52
896,1,6,93441,60
896,3,2,91856,60
896,4,11,90190,60
896,8,7,87679,60
896,13,4,90140,60
896,16,9,88419,60
896,17,2,89791,39
896,18,14,99645,59
896,20,1,89057,60
896,154,3,90733,60
896,807,15,135075,54
896,813,12,89164,60
896,814,8,90201,60
896,815,5,88607,60
896,817,10,88831,60
896,818,13,89752,59
896,819,21,99286,35
896,820,17,91771,58
896,821,15,90990,59
896,822,16,91139,59
896,823,22,162390,1
896,824,18,90323,58
897,1,7,106197,55
897,3,3,105275,55
897,4,5,103434,55
897,13,8,106455,55
897,16,10,109014,55
897,17,2,106339,55
897,18,12,107090,55
897,20,1,106934,55
897,154,4,104533,55
897,807,14,105965,54
897,813,11,105530,55
897,814,6,105786,55
897,815,9,106288,55
897,817,16,107100,54
897,818,17,104558,54
897,819,19,106501,54
897,820,21,108303,53
897,821,13,106679,55
897,822,15,104351,54
897,823,18,106611,54
897,824,20,107658,53
898,1,4,102485,56
898,3,9,102700,56
898,4,5,101765,56
898,5,15,102490,56
898,13,13,102417,56
898,17,3,101132,56
898,18,10,101624,56
898,20,1,101770,56
898,154,2,100576,56
898,807,6,102137,56
898,813,17,105108,55
898,814,16,102545,56
898,815,7,103533,56
898,817,11,103115,56
898,818,12,106089,56
898,819,20,108048,55
898,820,21,105376,54
898,821,14,112669,56
898,822,8,102314,56
898,823,19,104762,55
898,824,18,106779,55
899,1,9,77937,71
899,3,5,77203,71
899,4,3,80438,71
899,5,14,77249,70
899,13,7,78388,71
899,16,13,77413,70
899,17,2,78909,71
899,18,4,78192,71
899,20,1,77587,71
899,154,8,80898,2
899,807,8,77120,71
899,813,16,77816,70
899,814,11,77513,70
899,815,6,80120,71
899,817,10,77594,70
899,818,15,77385,70
899,819,17,79228,58
899,820,19,78132,69
899,821,12,77299,70
899,822,17,77547,45
899,823,18,78773,69
899,824,17,77965,69
900,1,5,100287,2
900,3,1,93857,57
900,4,5,95034,57
900,8,8,95036,57
900,16,12,94743,56
900,18,4,93186,57
900,20,16,111460,3
900,154,12,95171,43
900,807,7,93398,57
900,813,15,118825,29
900,815,11,97436,57
900,817,2,94210,57
900,818,9,94931,57
900,820,14,95635,55
900,821,13,95795,56
900,822,6,94671,57
900,824,15,95702,49
900,825,3,94698,57
900,826,10,95813,57
900,828,16,99333,27
901,1,1,105390,56
901,3,2,108270,56
901,4,4,105663,56
901,8,12,108819,55
901,13,7,106950,56
901,16,13,108688,32
901,18,6,107086,56
901,20,3,104899,56
901,154,11,109006,55
901,155,13,111848,55
901,807,5,108604,56
901,813,18,119079,7
901,817,16,114595,49
901,818,19,152525,18
901,820,15,108964,54
901,821,13,112912,35
901,822,8,107030,56
901,824,20,118437,8
901,825,9,109665,55
901,826,10,110986,55
901,828,14,111624,54
902,1,1,98387,57
902,3,2,98458,57
902,4,9,100688,57
902,8,10,100943,57
902,13,7,100570,57
902,16,22,105641,17
902,18,16,140850,55
902,20,6,100024,57
902,154,12,102171,57
902,155,15,107894,57
902,807,5,100314,57
902,813,14,99845,57
902,815,3,100345,57
902,817,4,99703,57
902,818,20,105282,18
902,820,13,107863,57
902,821,15,102682,39
902,822,8,100710,57
902,824,16,104944,56
902,825,12,100108,40
902,826,11,101605,57
902,828,18,102195,33
903,1,1,103059,56
903,3,2,102700,56
903,4,3,103835,56
903,8,8,107000,56
903,13,15,104103,55
903,16,22,122035,5
903,18,11,105101,55
903,20,5,104109,56
903,154,16,142902,28
903,155,17,106808,55
903,807,6,104147,56
903,813,14,104743,55
903,815,9,104387,56
903,817,4,102232,56
903,818,12,104748,55
903,820,19,104834,54
903,821,16,104374,55
903,822,7,103967,56
903,824,18,107597,55
903,825,13,107282,55
903,826,10,104136,55
903,828,20,107275,54
904,1,1,90913,66
904,3,2,90916,66
904,4,6,93286,66
904,8,7,95536,65
904,13,13,93800,65
904,16,17,97529,65
904,18,11,94128,65
