race_id,driver_id,count
866,813,70
211,49,39
189,48,55
870,13,69
1024,846,61
227,44,6
75,15,66
985,825,55
103,41,41
31,14,52
52,24,69
890,16,19
83,31,41
77,11,58
62,23,62
27,9,67
195,35,64
148,15,63
1003,842,60
1041,844,60
1021,8,69
863,3,57
1064,854,69
999,828,67
978,817,51
170,37,42
4,1,57
346,15,51
1031,841,71
1037,841,9
125,66,55
104,32,52
125,11,54
208,15,71
118,42,32
228,50,38
110,49,54
137,18,10
1092,815,28
210,49,62
81,22,60
949,838,56
86,11,13
1013,844,51
942,815,56
849,2,52
1010,817,28
337,153,49
1053,817,63
1033,847,69
165,50,69
931,832,78
858,24,53
349,810,42
990,154,56
961,3,53
1075,842,50
164,23,37
101,43,38
2,15,31
48,20,52
869,155,67
979,1,70
348,18,68
340,22,56
196,44,49
1038,8,53
949,830,57
882,817,56
1071,849,70
68,30,56
875,3,1
939,815,61
51,13,56
196,15,56
893,823,60
172,2,72
185,64,19
50,20,46
900,821,56
1082,4,70
910,817,70
846,155,78
938,830,52
1008,845,69
11,2,57
10,67,69
904,154,65
197,74,53
968,8,55
92,43,56
46,13,69
86,17,44
1087,855,44
44,13,59
89,32,56
949,13,56
346,22,52
1012,846,50
843,20,56
852,13,44
61,23,58
891,819,8
93,14,61
1066,832,53
1062,832,70
232,56,5
973,838,32
110,17,53
893,8,61
347,15,3
1062,847,70
956,831,70
72,19,2
1005,839,53
343,17,58
201,63,44
224,49,57
4,4,57
145,14,65
87,13,70
1062,4,70
1065,20,53
56,13,62
26,2,60
1014,8,66
37,24,55
996,1,53
1021,807,69
888,154,60
900,828,27
191,55,41
150,50,70
911,8,44
845,155,65
120,31,70
928,828,55
23,22,76
955,831,50
86,38,41
141,56,57
80,11,69
872,815,53
1043,1,63
78,21,32
39,11,64
125,37,54
344,16,69
1075,807,50
908,20,52
1028,848,56
1035,822,52
67,26,52
125,31,56
1017,844,53
1027,807,70
148,54,68
995,842,67
157,44,51
170,18,44
90,14,57
111,51,23
859,22,70
906,825,70
138,15,53
227,35,67
877,808,55
230,57,64
841,816,54
153,2,76
169,25,76
929,831,56
991,154,56
64,27,66
56,3,62
178,49,78
185,41,75
1034,841,52
185,57,77
899,18,71
179,35,40
75,2,65
1023,847,52
952,817,66
970,8,56
137,13,37
202,65,76
28,2,70
876,39,58
930,13,66
886,813,68
222,77,53
955,836,39
844,816,56
998,842,52
201,30,45
1087,815,44
968,807,55
1089,854,53
55,31,46
105,8,56
78,11,40
45,3,2
878,37,54
1011,840,56
873,808,57
908,154,51
107,13,71
209,65,72
96,31,59
214,57,18
153,21,67
942,13,23
1069,852,55
8,20,60
65,30,67
340,153,56
1018,9,68
1024,822,61
239,57,52
218,23,21
884,814,66
883,815,57
8,21,60
127,30,62
185,55,74
845,13,58
1045,844,56
846,153,66
871,814,44
225,14,29
1046,825,87
354,155,70
233,64,38
115,52,20
875,819,53
1063,817,1
998,838,52
88,38,51
945,3,55
907,815,71
206,71,51
986,4,70
900,824,49
1023,832,27
918,20,55
970,807,55
1054,832,66
351,810,59
7,67,57
42,20,73
76,31,78
879,18,71
860,819,53
1041,8,60
37,4,56
161,37,26
348,155,69
900,826,57
349,4,37
1079,830,66
155,49,28
238,49,69
958,8,70
963,836,55
96,22,60
859,10,21
132,22,60
154,55,31
12,15,21
210,78,61
170,48,43
909,818,66
89,17,56
1024,8,49
963,807,56
1047,817,55
954,807,69
848,815,56
220,50,69
171,55,51
64,23,67
104,30,53
216,82,44
198,25,70
942,18,56
79,40,71
948,13,57
904,826,65
873,37,58
200,49,16
874,37,52
844,39,55
950,831,55
191,65,57
962,817,61
875,154,55
168,25,31
117,17,70
894,819,55
86,33,43
907,13,71
899,822,45
91,15,56
206,49,51
1023,825,43
848,22,56
47,24,57
119,14,67
1032,825,70
1017,842,52
904,20,66
907,822,71
170,30,44
223,58,68
11,67,41
1038,826,53
90,17,29
855,24,50
50,1,67
65,32,6
187,64,1
353,13,55
153,22,77
880,820,56
98,31,57
191,23,1
205,65,37
181,30,72
201,65,37
859,24,61
956,4,64
846,15,76
902,822,57
964,1,53
181,25,25
1009,4,54
915,1,53
1084,848,70
943,828,71
846,4,78
1043,841,63
354,3,71
216,14,1
1091,20,59
1055,847,65
1017,832,53
1055,841,65
224,84,1
1066,847,53
87,8,71
90,13,44
189,69,15
92,47,44
980,832,44
1029,9,70
13,20,53
58,4,66
164,55,29
72,40,2
911,824,39
88,21,53
983,20,56
48,16,52
848,153,56
194,68,40
875,155,16
87,17,45
188,15,66
163,25,61
981,8,53
864,20,66
47,11,57
1009,828,24
881,813,45
1062,846,2
999,840,53
980,836,2
908,3,28
875,815,55
60,18,8
145,44,65
928,813,49
857,3,60
869,4,67
959,830,67
941,815,53
841,813,9
927,822,56
158,65,1
932,822,70
92,32,56
226,64,29
95,15,77
901,20,56
1015,807,77
5,13,66
57,4,60
45,16,2
1088,842,72
1067,8,57
938,13,53
908,815,51
152,58,26
1072,4,49
84,21,58
1013,8,50
865,155,5
938,826,52
133,59,28
341,810,62
337,30,49
900,820,55
171,60,52
58,11,62
1057,822,51
35,8,71
153,59,11
929,828,56
14,24,61
173,49,29
962,835,60
1017,8,52
980,835,44
148,57,69
891,815,44
1029,830,71
1081,830,51
337,808,13
865,10,77
1024,848,61
117,52,67
46,8,70
342,17,78
912,13,53
101,47,62
205,35,66
1051,1,57
221,64,67
348,30,69
87,31,71
1020,20,64
1053,852,63
134,30,72
1060,854,69
18,16,8
68,3,55
87,32,70
1080,852,63
903,822,56
1042,844,66
172,56,73
863,18,55
220,65,71
911,20,44
1046,841,87
144,56,42
186,21,44
51,4,56
127,15,61
198,23,68
355,807,55
160,63,61
52,17,14
97,43,69
996,4,50
186,14,44
969,807,56
160,25,61
944,826,70
884,818,52
124,17,56
177,65,58
128,37,2
916,817,56
843,17,56
969,841,55
344,3,70
154,35,36
1046,839,87
220,76,58
939,817,61
350,153,52
33,20,67
54,4,56
156,35,45
140,21,37
1024,847,34
1080,854,24
928,831,56
938,807,52
95,2,75
1023,826,29
979,815,69
1084,1,71
91,43,55
881,819,55
223,63,68
30,22,19
193,15,70
172,63,18
849,153,52
868,817,52
980,815,42
96,15,60
160,23,45
1006,1,56
81,32,59
213,35,1
952,4,45
854,808,59
98,22,73
1040,817,53
86,15,34
10,6,70
78,35,69
82,2,66
985,832,56
913,820,59
178,14,36
882,824,55
966,1,71
952,835,65
198,44,69
70,18,71
89,13,56
83,23,70
9,16,60
84,17,20
179,70,24
139,22,73
351,153,60
94,13,65
1042,839,65
1052,1,56
897,821,55
989,4,58
169,50,75
1073,849,50
1028,807,55
58,8,66
132,23,60
937,20,42
958,13,68
28,16,62
1052,832,56
927,1,56
911,825,44
90,21,57
190,37,51
129,2,27
1066,844,52
896,8,60
11,153,56
1007,830,71
1078,832,57
120,49,47
1080,832,64
38,3,57
196,21,78
851,817,66
84,38,55
971,13,57
1073,842,58
1053,839,63
63,15,39
942,817,56
992,838,51
1059,842,53
850,1,60
1075,849,14
1072,822,50
91,45,54
49,23,44
1042,840,51
11,16,57
926,13,58
137,31,44
196,14,17
151,50,58
1085,844,17
161,23,60
91,17,23
203,14,39
926,8,40
123,53,50
187,41,25
877,811,55
237,30,53
15,20,53
353,153,55
70,21,71
21,17,66
194,14,62
131,17,69
216,71,44
1027,844,71
54,24,54
914,822,44
1072,846,50
345,10,55
161,15,60
933,813,70
194,57,17
899,821,70
1067,854,56
78,22,70
181,70,26
18,22,58
966,3,71
107,8,71
945,13,55
34,10,56
157,56,24
127,11,5
217,14,65
953,825,32
1060,844,71
912,8,53
148,8,69
1033,839,69
959,821,66
83,38,26
217,58,75
46,2,70
906,13,69
933,832,35
965,826,55
50,11,65
965,18,55
953,835,7
195,65,64
841,20,58
852,10,43
147,58,56
225,64,69
87,22,71
58,33,63
177,14,62
1074,839,57
1075,4,35
1005,1,53
352,811,51
58,23,31
117,51,67
212,79,11
164,48,21
31,16,51
32,17,29
227,77,67
149,57,67
77,2,59
238,22,41
20,3,57
855,3,53
942,154,10
148,59,24
1039,825,5
78,2,43
37,14,36
186,25,44
1022,844,44
1078,848,57
69,23,53
875,5,54
236,57,44
932,833,57
1008,154,71
351,3,61
159,2,9
210,76,2
971,828,50
3,6,43
1091,817,59
39,2,46
43,26,55
81,39,10
1051,854,56
48,4,53
104,41,53
976,828,51
125,14,15
880,824,57
86,32,43
972,8,52
155,14,6
194,76,8
1001,154,44
873,4,59
1020,817,13
85,33,51
897,1,55
847,813,61
98,43,17
195,68,63
182,48,58
885,16,78
1025,817,24
999,817,27
844,20,58
998,832,37
45,8,34
956,18,71
1070,817,70
854,24,57
16,153,70
172,21,44
863,13,57
879,819,70
903,818,55
111,23,62
30,13,44
879,13,71
861,17,56
210,44,61
1065,822,53
1080,848,48
5,21,65
899,819,58
1014,20,66
853,817,39
209,15,71
124,35,27
1083,854,52
339,1,56
221,75,16
1055,839,65
235,50,10
101,15,66
1055,852,6
949,1,57
857,22,58
1039,154,59
847,15,69
43,21,70
989,8,58
117,18,21
183,35,34
7,4,58
135,23,67
348,13,70
1009,817,55
58,22,65
1033,844,69
191,73,25
1027,841,70
203,68,10
67,9,53
201,14,45
106,44,51
1081,854,50
32,12,13
917,1,71
1032,840,71
1059,854,52
996,830,53
960,832,1
1029,840,65
21,18,66
74,27,20
37,1,56
1001,832,43
201,56,45
1074,815,56
31,1,53
340,13,56
102,45,48
132,31,27
904,155,34
338,812,53
353,4,55
95,45,12
1076,815,58
125,23,56
879,3,70
1083,846,52
217,63,75
984,842,52
177,55,61
878,30,55
1008,838,70
118,43,60
50,8,67
1083,817,52
884,823,21
147,15,30
137,44,39
1026,846,51
21,9,66
927,3,56
904,828,64
209,78,63
348,22,69
186,49,44
45,28,13
852,815,27
59,26,77
856,816,54
198,56,71
869,13,67
165,35,64
902,16,17
85,13,53
43,23,69
958,4,69
69,33,51
344,10,50
854,22,60
1017,822,53
980,838,44
945,833,52
28,7,67
951,1,53
78,31,52
228,44,54
952,815,66
204,65,12
10,22,70
911,13,44
211,63,61
47,16,53
195,56,28
177,44,48
229,49,74
135,31,67
3,10,56
33,12,67
1081,822,50
912,154,52
867,807,57
957,817,52
13,2,53
1079,849,64
95,47,71
169,14,77
898,4,56
1038,840,53
172,41,73
182,55,59
931,815,78
188,49,32
72,2,56
936,833,67
869,39,64
171,2,15
236,56,29
959,831,57
80,13,30
98,8,72
102,31,70
1043,847,51
915,815,53
77,15,59
133,23,59
1066,817,53
967,831,71
23,20,76
110,35,54
3,67,56
92,2,56
209,56,72
104,46,29
1061,841,51
1044,826,57
998,845,52
954,815,69
898,13,56
958,815,69
863,814,57
82,18,67
938,1,53
842,24,46
893,807,61
1058,846,70
140,15,32
191,14,58
6,1,77
1074,852,57
936,831,69
942,829,1
867,39,56
182,71,60
30,12,13
59,23,77
153,18,34
190,57,53
212,35,64
101,2,42
993,828,64
944,828,69
894,1,55
199,15,37
42,21,72
875,814,55
208,22,16
143,55,70
114,8,78
191,64,2
341,17,66
1020,822,56
206,35,51
858,4,55
32,10,61
139,15,73
1070,1,71
1024,832,61
230,84,17
950,836,55
1026,826,51
964,8,53
41,21,51
1008,807,32
881,824,55
917,818,70
57,26,59
1021,846,69
1067,817,57
846,3,76
1052,822,56
1053,842,63
948,835,57
1091,4,20
1067,840,58
76,30,78
904,18,65
1032,817,71
859,3,70
135,11,66
192,68,19
897,815,55
1019,847,51
27,12,67
134,11,23
153,37,75
131,13,69
910,8,70
1082,815,7
62,22,73
192,57,72
1079,842,65
1000,807,69
65,14,69
355,18,55
910,820,69
123,30,53
50,19,54
1036,847,65
88,27,49
72,30,56
871,39,29
72,33,53
1040,847,52
884,1,65
931,822,78
95,8,27
1066,840,53
211,22,62
166,63,71
47,13,58
1035,807,52
981,832,52
225,49,36
91,13,55
44,8,59
1005,830,53
210,56,62
897,807,54
1011,815,57
901,18,56
56,2,61
215,35,59
917,13,71
211,44,62
933,831,70
1083,840,52
90,32,56
169,65,67
220,56,38
964,821,52
351,15,27
214,50,15
40,17,17
354,67,70
10,12,70
43,5,69
28,21,69
1036,840,65
195,75,63
176,30,72
155,59,46
1047,847,54
1088,4,72
895,807,53
219,35,53
1037,839,44
977,838,70
92,30,57
1013,846,51
225,63,70
888,18,60
1079,846,66
911,828,43
60,14,59
996,845,52
239,49,52
190,14,39
338,22,58
54,11,53
958,3,70
76,35,77
973,836,65
15,154,52
60,13,60
953,807,78
113,4,44
879,37,69
351,808,60
967,826,71
970,4,33
887,154,51
33,7,67
344,4,70
66,13,58
906,1,46
133,44,59
124,30,58
882,814,56
4,18,57
65,33,67
196,22,11
216,57,45
90,45,55
871,818,44
114,51,29
99,30,70
141,22,58
899,20,71
987,154,69
1077,830,63
175,68,57
40,27,70
909,821,66
148,31,19
1071,832,71
125,21,53
137,8,35
345,22,57
202,55,76
338,20,25
92,23,57
933,817,70
951,8,53
192,65,67
1061,839,52
25,14,70
944,8,71
912,4,28
32,8,57
204,21,52
49,9,44
71,4,57
963,4,56
1063,844,1
1014,830,66
81,33,58
179,15,64
932,8,70
144,2,61
1,7,58
56,8,62
1044,848,58
188,37,52
110,23,54
961,8,53
193,63,18
854,15,47
355,811,53
112,14,17
3,3,55
24,3,70
15,18,53
841,22,48
878,155,55
908,16,51
1022,846,43
130,62,29
1009,845,54
212,71,17
70,30,71
896,18,59
145,54,64
1013,1,51
95,44,74
26,5,59
905,807,77
114,2,76
846,24,75
895,17,53
1045,847,56
84,11,58
1051,842,56
937,18,42
199,73,29
195,21,28
146,44,71
1034,844,52
990,8,35
965,839,54
934,815,51
956,826,2
190,30,53
127,37,30
114,4,78
884,807,65
961,815,53
936,154,69
1072,839,50
355,32,53
48,3,53
864,18,66
1078,844,57
1069,20,55
222,35,53
918,829,54
842,816,42
219,75,53
353,810,25
345,30,57
67,18,53
40,14,76
1041,839,22
58,36,10
1058,847,36
9,13,60
1031,8,53
227,49,59
952,831,65
965,4,56
212,81,62
233,21,59
998,807,52
150,8,71
5,4,66
123,18,53
143,15,70
1060,849,70
878,10,55
849,18,39
337,18,49
3,17,56
142,23,55
1010,847,56
873,813,36
78,39,24
199,55,53
907,813,70
176,37,52
83,27,59
138,35,53
980,822,44
887,17,52
197,75,68
60,36,57
969,832,56
952,832,66
133,14,58
904,1,66
12,5,44
1,2,58
908,817,52
180,65,69
67,8,53
92,21,56
1017,1,53
144,15,62
1024,815,42
184,69,44
895,16,52
227,57,67
850,67,59
965,13,55
23,6,76
112,17,64
959,836,65
151,49,59
846,13,32
38,5,57
209,71,33
84,33,55
52,19,68
29,22,56
1027,846,48
72,35,26
878,4,56
32,4,61
1079,815,66
353,20,45
1009,832,55
910,826,69
31,2,53
955,1,51
876,20,60
1088,822,53
71,17,57
65,18,70
84,22,57
10,4,15
841,155,58
87,11,70
135,66,23
7,15,58
1057,815,51
147,23,57
111,18,61
189,21,52
106,46,50
201,44,44
73,8,57
1076,825,57
865,5,77
92,13,56
42,26,71
222,30,53
185,65,76
1044,825,55
214,63,61
1057,854,51
223,65,69
341,37,18
857,808,59
221,77,67
38,13,57
899,824,69
1019,815,51
29,10,57
897,154,55
1000,828,68
87,18,70
34,21,55
229,71,40
844,15,57
957,821,51
931,829,76
33,21,21
113,44,6
175,21,57
869,819,65
842,814,56
6,10,77
182,68,58
195,25,65
21,21,65
218,57,44
842,153,55
157,62,50
1019,9,51
185,69,75
964,825,52
138,31,33
84,15,58
861,10,55
177,48,59
187,68,35
969,822,57
906,4,70
346,20,52
1076,846,58
163,50,29
223,35,69
192,14,72
180,70,50
16,67,71
942,834,56
101,4,66
958,828,68
979,822,70
1023,822,53
190,35,52
56,24,61
10,21,69
907,18,71
1024,842,61
88,17,53
36,3,57
119,17,64
1052,854,55
988,13,54
878,808,55
1013,847,49
1084,822,70
86,27,42
146,23,10
1017,847,51
965,828,55
939,154,59
954,817,70
1089,822,52
867,4,57
99,21,69
45,14,60
1088,855,72
117,50,66
1089,846,53
30,10,44
1060,4,70
854,155,59
1019,817,52
1074,822,57
17,20,55
1010,825,58
956,817,71
44,1,59
47,5,58
979,828,68
1034,848,52
880,18,58
1045,817,57
222,64,52
1005,807,37
1089,847,53
96,21,60
120,2,69
18,1,58
940,20,53
1073,847,26
912,815,53
214,75,7
1043,20,63
84,23,57
217,79,76
12,4,26
865,18,70
95,43,76
165,30,69
857,5,58
191,68,1
1066,846,53
953,837,74
956,3,71
1021,154,49
907,3,71
345,18,57
849,67,25
859,811,69
842,16,56
170,15,4
1092,847,28
1034,825,1
53,35,29
192,35,71
878,815,56
78,14,69
7,3,58
972,817,5
865,8,78
134,23,72
127,44,44
1020,154,64
26,8,59
917,825,71
15,1,53
892,817,53
876,8,60
183,37,38
979,835,69
966,13,71
78,13,70
893,814,54
997,815,70
871,20,44
981,835,29
346,24,52
95,22,77
53,3,57
1081,842,51
11,21,57
132,35,59
154,57,36
67,30,53
354,810,62
24,5,70
4,9,56
953,154,76
24,13,70
136,23,77
15,2,53
59,3,51
65,22,70
975,815,70
876,819,59
181,56,72
340,1,56
184,37,37
1063,846,1
182,57,35
1017,817,52
1038,20,6
1007,843,69
912,824,52
989,839,58
90,2,43
918,822,55
10,18,70
110,4,54
1005,845,52
113,42,68
965,817,56
864,808,65
980,830,7
915,813,52
91,47,52
3,8,56
1039,822,59
151,55,58
910,822,70
203,35,16
137,15,35
900,16,56
52,14,70
231,44,39
204,50,39
1013,817,31
20,2,57
977,154,71
29,3,57
129,63,71
117,22,69
20,21,56
949,817,57
995,838,66
945,815,55
892,807,53
200,75,70
28,1,70
147,59,76
1085,849,40
50,4,41
845,814,65
176,23,71
897,823,54
942,8,25
898,821,56
71,27,16
97,17,6
888,819,59
40,1,78
1022,822,44
859,1,46
1019,848,52
19,14,56
76,22,78
1037,815,44
1065,832,53
866,808,69
106,10,51
926,830,32
902,820,57
128,44,43
1082,842,70
1,21,58
1076,830,38
48,8,53
36,21,58
89,30,22
54,2,48
1038,848,53
141,35,4
911,815,44
872,8,53
36,11,57
1074,825,57
1041,154,60
974,8,78
846,2,77
1051,846,56
1025,842,53
866,20,70
1054,849,64
164,35,77
997,825,70
218,56,43
52,18,20
35,15,71
1016,842,69
42,13,73
100,15,39
1027,8,58
147,30,78
865,819,64
181,64,6
849,4,52
902,1,57
149,2,54
1012,844,56
986,20,71
873,39,30
14,3,61
6,67,10
868,154,52
133,18,54
46,16,68
1067,844,58
963,8,56
845,16,65
918,4,55
41,17,70
170,50,43
955,3,51
849,17,52
899,4,71
17,22,55
1009,154,54
1045,842,57
173,41,52
845,20,66
1032,849,69
1027,826,70
917,826,70
81,15,60
221,22,43
239,64,13
51,5,56
872,813,53
341,812,27
94,15,66
1026,847,50
938,815,53
914,826,43
975,830,10
36,4,58
148,44,38
860,17,58
847,18,70
1092,844,28
110,15,54
964,822,53
915,16,52
1092,852,28
849,814,51
136,44,76
126,35,68
338,16,9
144,44,61
940,1,53
237,84,53
1065,846,53
194,25,17
140,62,14
50,15,66
868,815,11
1059,1,53
121,35,52
145,2,65
154,18,17
189,68,7
87,39,68
49,3,44
854,30,28
916,807,16
35,13,71
847,10,69
1052,8,56
231,71,69
956,836,70
152,4,44
887,822,52
976,817,51
954,826,69
111,8,62
200,73,69
115,18,51
68,38,55
1015,1,78
1007,815,38
1071,840,47
984,20,4
1089,1,53
214,56,72
115,50,68
163,48,47
906,8,70
123,15,53
193,76,17
85,39,50
215,30,38
20,18,19
1038,849,53
1011,807,53
1020,815,1
883,4,57
873,20,59
1004,838,51
985,8,56
1069,854,54
149,55,64
1089,856,53
66,37,58
901,1,56
844,17,58
1053,4,63
994,843,70
56,21,62
152,35,45
1067,853,56
95,21,2
974,154,78
162,56,64
1064,841,70
88,23,53
339,153,56
6,16,77
67,15,53
1016,846,8
153,23,77
150,58,69
1073,8,25
160,35,61
850,808,59
1052,842,52
138,8,29
1009,838,54
941,826,53
867,808,57
93,2,48
352,22,53
991,844,56
880,13,58
159,37,70
872,816,53
941,830,53
347,37,66
1063,830,1
967,835,20
23,18,75
62,14,72
1027,815,71
225,30,70
9,7,18
1019,825,6
233,83,21
1007,817,61
963,826,55
165,14,69
70,27,70
129,31,71
907,824,69
22,14,58
214,76,33
1066,841,52
73,21,4
903,824,55
1017,825,52
105,4,56
39,23,44
1043,830,50
93,17,61
1038,844,23
992,830,39
915,825,53
856,817,54
146,54,69
39,17,7
116,31,60
200,50,51
161,50,20
850,3,59
1015,846,78
207,63,42
179,71,64
874,1,53
159,48,31
955,18,51
979,825,69
30,1,44
910,824,69
885,807,78
14,20,61
848,10,55
227,79,65
347,29,19
143,18,64
1031,844,71
978,825,50
121,48,53
76,15,77
26,18,38
20,10,57
1000,838,49
215,22,37
51,29,53
893,3,61
1029,846,71
205,14,67
977,822,71
976,815,39
35,5,71
207,76,36
36,26,28
342,4,78
952,8,66
222,49,53
903,8,56
155,62,44
883,154,57
1019,807,52
230,79,8
74,18,62
915,13,53
1010,154,29
942,20,56
959,817,67
228,77,63
41,8,70
146,2,69
63,2,69
1004,845,51
1053,844,63
1000,832,69
47,15,57
876,13,60
1059,853,52
1058,842,1
144,50,6
342,9,78
169,60,68
1046,847,87
145,49,5
177,68,29
31,7,52
121,17,52
928,815,55
24,14,70
175,57,21
85,11,52
1028,841,55
1029,807,71
914,825,43
928,817,56
929,832,29
880,16,58
951,4,52
1069,822,56
19,15,56
72,18,2
24,8,19
228,73,40
960,8,44
846,67,77
77,33,58
350,37,52
916,813,56
39,22,64
913,8,60
1011,842,57
169,64,62
233,30,3
945,154,55
970,1,56
940,13,51
104,13,52
13,15,52
942,830,56
991,817,56
986,828,55
34,16,13
190,68,43
185,56,77
112,2,63
4,8,57
64,26,66
1044,839,57
857,814,59
1035,841,51
62,27,37
27,21,67
857,16,59
58,32,65
1020,830,64
167,50,14
146,59,17
936,807,41
1039,840,42
909,825,66
345,811,55
931,8,78
898,819,55
156,55,73
875,808,54
974,20,78
904,4,66
1015,830,78
41,4,70
1064,846,71
986,832,59
165,48,64
1082,822,70
980,1,44
143,54,30
155,50,25
103,8,44
1072,854,8
346,4,52
162,22,65
868,3,52
855,814,53
980,817,44
352,153,52
918,813,26
903,155,55
203,75,39
1086,840,69
865,815,77
1034,832,52
886,807,45
900,1,2
1003,843,60
120,47,34
1001,825,44
63,8,70
970,838,17
1060,817,71
18,12,30
1039,848,59
47,9,58
348,807,70
1092,825,28
966,831,70
203,15,42
130,35,44
865,3,78
1005,20,53
880,822,57
155,30,53
348,29,66
202,44,74
861,18,56
17,17,55
1,12,24
343,1,58
1061,817,52
78,32,69
890,8,70
1059,830,53
939,834,59
936,13,69
944,813,70
105,18,56
977,20,71
1019,20,51
1080,842,64
956,807,64
341,808,65
11,22,57
891,17,44
176,70,43
115,30,70
937,830,43
228,63,23
1055,20,65
882,1,56
65,9,69
14,5,61
887,820,52
178,56,78
70,33,69
982,815,58
943,8,21
160,41,61
199,35,59
844,4,58
108,17,15
1030,830,55
212,30,64
135,15,36
35,1,71
123,14,53
120,22,19
134,35,35
1004,828,52
1045,822,57
159,21,71
135,56,57
978,20,51
191,21,43
869,811,66
1001,822,44
1034,847,52
337,812,1
1035,846,52
973,839,65
216,75,45
201,68,44
1047,826,54
114,42,10
1034,817,52
147,8,73
150,30,72
871,811,44
132,62,48
158,56,6
896,1,60
899,817,70
107,47,67
102,13,21
347,24,65
953,826,18
938,154,1
193,14,72
1085,852,17
1044,847,57
847,814,67
927,832,55
868,818,52
955,4,42
52,5,35
350,29,51
23,1,76
949,825,56
987,4,71
148,35,34
15,24,53
977,4,1
965,815,55
977,840,70
343,9,58
342,808,72
967,3,71
855,17,53
1076,20,22
197,22,69
127,18,62
907,16,70
1055,840,65
1027,847,69
207,44,58
205,25,67
910,155,24
1074,840,57
851,16,68
933,13,71
1072,841,50
122,8,73
991,832,56
1067,832,58
1077,822,63
225,50,19
189,65,56
60,15,59
130,13,63
908,1,52
2,20,30
930,832,65
895,18,53
882,820,55
164,49,70
172,49,73
1003,817,61
129,49,69
183,65,67
226,30,46
949,831,56
45,23,18
219,23,39
226,55,72
164,64,30
1056,817,77
191,15,26
1073,822,58
117,43,69
1040,848,53
7,12,57
1070,847,69
198,14,70
57,18,28
895,13,53
912,828,51
130,59,76
216,65,8
1045,848,57
162,63,64
910,20,70
932,813,70
54,17,15
355,16,55
1045,849,56
974,825,78
39,19,64
869,808,66
189,49,56
213,25,35
49,14,29
858,155,54
181,35,25
961,839,51
978,839,50
878,18,56
1056,839,77
894,4,55
210,79,59
848,816,55
55,22,57
898,815,56
221,79,1
1051,853,55
932,830,69
958,836,68
62,13,73
1008,8,71
20,1,56
61,35,58
885,819,7
217,57,12
179,21,64
41,27,47
1002,825,52
142,44,1
1077,844,63
862,30,12
164,14,78
169,35,75
167,55,41
859,17,71
928,822,56
195,30,65
35,7,70
918,826,14
1051,8,56
1030,815,54
158,64,41
238,64,46
901,828,54
19,13,30
1076,817,58
906,3,70
351,807,61
117,4,43
1059,839,52
937,1,43
1031,840,20
348,37,69
341,15,63
988,840,54
971,154,57
1085,855,47
19,11,54
847,1,7
107,23,71
993,825,65
999,154,67
137,14,44
1059,844,52
206,25,50
144,49,61
222,63,46
992,828,51
146,21,3
884,20,66
902,824,56
983,1,56
990,843,56
855,18,53
211,57,1
25,5,70
45,15,59
236,84,34
965,3,56
1010,846,57
971,822,57
170,64,44
15,3,53
195,22,64
59,21,78
977,815,70
10,3,70
1021,825,69
179,30,65
1035,826,52
909,824,66
974,822,78
985,830,56
970,20,56
954,831,68
937,3,43
1083,825,52
878,13,56
168,48,33
179,57,65
911,826,44
221,56,22
25,3,69
341,3,65
59,33,76
867,30,57
855,22,53
190,25,52
175,37,57
934,3,52
1015,822,78
341,24,64
972,838,51
147,50,77
873,17,59
930,817,65
103,22,44
845,17,66
1028,1,56
36,24,57
36,15,57
845,18,66
874,815,18
928,20,56
848,15,55
191,76,1
126,8,67
180,57,69
234,49,44
86,8,44
140,44,8
1018,841,70
1020,848,64
151,22,60
178,15,77
989,832,58
893,818,61
872,814,53
1052,830,56
189,25,56
175,30,56
227,56,6
1081,849,50
1088,20,72
1030,832,54
986,836,69
99,8,70
890,817,69
74,33,60
2,17,31
346,812,50
1056,846,78
1,3,58
186,22,44
1046,8,87
213,14,54
68,9,55
908,818,51
349,808,44
151,8,59
351,17,61
948,18,56
101,42,66
168,2,40
66,11,41
339,155,8
233,79,12
97,4,44
217,71,77
118,18,60
70,9,71
104,17,53
174,56,56
226,44,72
189,56,56
223,75,69
858,10,53
73,2,25
46,20,69
10,9,70
1014,9,65
189,55,56
957,3,52
239,84,52
24,6,46
917,807,71
113,31,32
857,13,32
184,57,25
218,14,19
7,1,58
868,30,52
9,3,60
95,14,2
11,8,57
201,35,45
108,22,5
904,820,64
988,842,54
40,3,77
222,56,53
918,807,55
205,73,36
93,45,6
1064,830,72
1023,815,53
187,44,52
178,30,78
80,8,70
882,813,56
211,30,62
353,5,54
879,39,69
214,71,69
1074,807,57
874,808,52
43,15,1
189,44,5
220,15,58
1066,8,53
34,1,56
903,821,55
1009,844,55
992,154,42
238,50,47
881,820,54
999,842,66
891,820,42
1002,154,53
1078,1,57
340,17,56
212,49,64
343,20,39
932,20,70
48,19,52
167,22,71
26,10,59
75,31,65
57,32,28
1004,4,52
124,63,56
911,807,44
934,822,52
138,44,53
1037,848,44
851,17,70
195,49,63
152,8,16
1020,9,64
927,4,21
1056,852,77
1027,1,71
916,4,56
170,60,42
158,23,58
43,11,68
142,55,54
1082,854,18
1023,846,52
212,55,64
192,15,17
1012,8,55
50,18,66
1035,1,52
1086,817,69
1059,832,53
170,35,44
849,5,2
340,808,56
347,807,66
157,35,52
219,21,53
41,1,70
355,15,51
32,22,14
339,20,56
